index,NOS Title,One_suite,supersuite,hierarchical
pplretrs02  carry out routine adjustments to traction and rolling stock.pdf,carry out routine adjustments to traction and rolling stock,rail engineering,engineering,49
pplretrs03  carry out checks and tests to confirm that traction and rolling stock assets.pdf,carry out checks and tests to confirm that traction and rolling stock assets comply with operational specifications,rail engineering,engineering,49
pplretrs04  carry out planned maintenance of trs assets.pdf,carry out planned maintenance of trs assets,rail engineering,engineering,49
pplretrs05  undertake the removal and replacement of trs components.pdf,undertake the removal and replacement of traction and rolling stock components,rail engineering,engineering,49
pplretrs06  prepare and move trs assets components and equipment.pdf,"prepare and move traction and rolling stock assets, components and equipment",rail engineering,engineering,21
pplretrs07  modify tsr components using tools.pdf,modify traction and rolling stock components using tools,rail engineering,engineering,49
pplretrs08  overhaul trs components.pdf,overhaul traction and rolling stock components,rail engineering,engineering,49
pplretrs09  identify and assess defects and discrepancies in trs assets.pdf,identify and assess defects and discrepancies in traction and rolling stock assets,rail engineering,engineering,49
pplretrs10  establish compliance with trs specifications.pdf,establish compliance with traction and rolling stock specifications,rail engineering,engineering,49
pplretrs11  diagnose faults in trs assets.pdf,diagnose faults in traction and rolling stock assets,rail engineering,engineering,56
pplretrs12  plan trs engineering activities.pdf,plan traction and rolling stock engineering activities,rail engineering,engineering,49
pplretrs13  allocate and supervise trs engineering resources.pdf,allocate and supervise traction and rolling stock resources,rail engineering,engineering,49
pplretrs14  supervise the movement of traction and rolling stock assets components and equipment.pdf,"supervise the movement of traction and rolling stock assets, components and equipment",rail engineering,engineering,21
pplretrs15  diagnose faults in ancillary systems in trs.pdf,diagnose faults in ancillary systems in trs,rail engineering,engineering,56
pplretrs16  install and test trs assets and components.pdf,install and test traction and rolling stock assets and components,rail engineering,engineering,49
pplretrs17  accept and return responsibility for the control of trs assets.pdf,"accept, and return, responsibility for the control of traction and rolling stock assets",rail engineering,engineering,49
pplretrs18  provide operational support to users of trs.pdf,provide operational support to users of traction and rolling stock assets,rail engineering,engineering,49
programme--deploy-and-collect-data-from-data-logging-equipment-eusldc3.pdf,"programme, deploy and collect data from data-logging equipment",leakage detection and control,engineering,39
prost01.pdf,prepare the structure for photovoltaic/solar thermal panel installation - existing structure,solar thermal photovoltaic panel installation and surveying,engineering,26
prost03.pdf,fix solar thermal/photovoltaic panels into a roof structure ,solar thermal photovoltaic panel installation and surveying,engineering,26
prost05.pdf,solar thermal/photovoltaic panels post installation activities ,solar thermal photovoltaic panel installation and surveying,engineering,26
prost07.pdf,produce specifications for solar thermal/photovoltaic installations,solar thermal photovoltaic panel installation and surveying,engineering,26
receive--store-and-handle-processing-chemicals--reagents-and-other-consumables-eustpc05.pdf,"receive, store and handle processing chemicals, reagents and other consumables",treatment processing and control in the water industry,engineering,2
receive-and-store-sludge-for-processing-eustpc02.pdf,receive and store sludge for processing,treatment processing and control in the water industry,engineering,3
reinstate-excavations-and-surfaces-during-utilities-network-construction-operations-eusmunc8.pdf,reinstate excavations and surfaces during utilities network construction operations,multi utility network construction,engineering,28
rig-camera-cranes-and-jib-arms-sksg7.pdf,rig camera cranes and jib arms,grips and crane technicians,engineering,23
rig-camera-dollies-sksg6.pdf,rig camera dollies,grips and crane technicians,engineering,24
rig-car-mounts-in-or-on-vehicles-sksg9.pdf,rig car mounts in or on vehicles,grips and crane technicians,engineering,24
rig-remote-heads-and-systems-sksg8.pdf,rig remote heads and systems,grips and crane technicians,engineering,24
rig-static-mounts-for-productions-sksg3.pdf,rig static mounts for productions,grips and crane technicians,engineering,24
rig-tracking--cars-and-trailers-sksg10.pdf,rig tracking  cars and trailers,grips and crane technicians,engineering,24
semae3004.pdf,reinstating the work area on completion of activities,aeronautical engineering suite 3,engineering,63
semae3005.pdf,marking out composite and/or metallic aircraft components,aeronautical engineering suite 3,engineering,63
semae3006.pdf,cutting and shaping aircraft components,aeronautical engineering suite 3,engineering,69
semae3007.pdf,bending and forming aircraft components,aeronautical engineering suite 3,engineering,39
semae3008.pdf,installing aircraft mechanical fasteners into composite and/or metallic components,aeronautical engineering suite 3,engineering,63
semae3010.pdf,producing composite and/or metallic aircraft sub-assemblies,aeronautical engineering suite 3,engineering,63
semae3011.pdf,producing composite and/or metallic aircraft major assemblies,aeronautical engineering suite 3,engineering,63
semae3012.pdf,installing aircraft mechanical controls,aeronautical engineering suite 3,engineering,65
semae3013.pdf,repairing airframes and structures,aeronautical engineering suite 3,engineering,63
semae3014.pdf,modifying airframes,aeronautical engineering suite 3,engineering,65
semae3015.pdf,modifying aircraft mechanical systems,aeronautical engineering suite 3,engineering,65
semae3016.pdf,carrying out routine servicing of aircraft,aeronautical engineering suite 3,engineering,63
semae3017.pdf,installing aircraft domestic equipment,aeronautical engineering suite 3,engineering,65
semae3018.pdf,installing aircraft lockers and storage units,aeronautical engineering suite 3,engineering,65
semae3019.pdf,installing aircraft interior panels and soft furnishings,aeronautical engineering suite 3,engineering,65
semae3020.pdf,installing aircraft seating and furniture,aeronautical engineering suite 3,engineering,65
semae3021.pdf,cutting and shaping soft furnishing materials,aeronautical engineering suite 3,engineering,69
semae3026.pdf,producing aircraft composite assemblies,aeronautical engineering suite 3,engineering,63
semae3027.pdf,vacuum forming aircraft components,aeronautical engineering suite 3,engineering,70
semae3028.pdf,producing aircraft components by plastic injection moulding,aeronautical engineering suite 3,engineering,69
semae3030.pdf,assembling aircraft transparencies,aeronautical engineering suite 3,engineering,67
semae3041.pdf,installing aircraft hydraulic systems,aeronautical engineering suite 3,engineering,65
semae3042.pdf,installing aircraft pneumatic systems,aeronautical engineering suite 3,engineering,65
semae3043.pdf,installing aircraft de-icing systems,aeronautical engineering suite 3,engineering,65
semae3044.pdf,installing aircraft fuel systems,aeronautical engineering suite 3,engineering,65
semae3045.pdf,installing aircraft environmental systems,aeronautical engineering suite 3,engineering,65
semae3046.pdf,installing flying control surfaces and systems,aeronautical engineering suite 3,engineering,65
semae3047.pdf,installing aircraft armament systems,aeronautical engineering suite 3,engineering,65
semae3048.pdf,installing aircraft assisted escape mechanisms,aeronautical engineering suite 3,engineering,65
semae3049.pdf,installing aircraft main engines,aeronautical engineering suite 3,engineering,65
semae3050.pdf,installing aircraft auxiliary engines,aeronautical engineering suite 3,engineering,65
semae3051.pdf,installing aircraft power transmission systems,aeronautical engineering suite 3,engineering,65
semae3052.pdf,testing installed aircraft engines,aeronautical engineering suite 3,engineering,57
semae3053.pdf,testing aircraft power transmission systems,aeronautical engineering suite 3,engineering,57
semae3055.pdf,testing aircraft pneumatic systems,aeronautical engineering suite 3,engineering,57
semae3056.pdf,testing aircraft environmental systems,aeronautical engineering suite 3,engineering,57
semae3058.pdf,testing aircraft fuel systems,aeronautical engineering suite 3,engineering,57
semae3059.pdf,testing aircraft flying control surfaces and systems,aeronautical engineering suite 3,engineering,57
semae3062.pdf,installing aircraft cableforms/looms,aeronautical engineering suite 3,engineering,65
semae3063.pdf,installing aircraft instrument panels and meters,aeronautical engineering suite 3,engineering,65
semae3064.pdf,installing aircraft visual display units and computer systems,aeronautical engineering suite 3,engineering,65
semae3065.pdf,installing aircraft engine control units,aeronautical engineering suite 3,engineering,65
semae3066.pdf,installing aircraft power supplies,aeronautical engineering suite 3,engineering,65
semae3067.pdf,installing aircraft communication systems,aeronautical engineering suite 3,engineering,65
semae3068.pdf,installing aircraft flight guidance and control systems,aeronautical engineering suite 3,engineering,65
semae3069.pdf,installing aircraft navigational systems,aeronautical engineering suite 3,engineering,65
semae3070.pdf,installing aircraft radar systems,aeronautical engineering suite 3,engineering,65
semae3071.pdf,installing aircraft countermeasure systems,aeronautical engineering suite 3,engineering,65
semae3072.pdf,installing aircraft electro-optical and infrared systems,aeronautical engineering suite 3,engineering,65
semae3073.pdf,installing aircraft instrumentation systems,aeronautical engineering suite 3,engineering,65
semae3085.pdf,testing aircraft instrumentation systems,aeronautical engineering suite 3,engineering,57
semae3086.pdf,producing aircraft wiring layouts and routeings,aeronautical engineering suite 3,engineering,65
semae3087.pdf,"producing aircraft electrical sub-assemblies, cableforms and looms",aeronautical engineering suite 3,engineering,65
semae3091.pdf,"applying transfers, decals and livery to aircraft",aeronautical engineering suite 3,engineering,63
semae3092.pdf,stripping and removing aircraft finishes,aeronautical engineering suite 3,engineering,63
semae3093.pdf,applying finishes to aircraft composite mouldings,aeronautical engineering suite 3,engineering,63
semae3094.pdf,carrying out maintenance of aircrew protective helmets and electrical headsets,aeronautical engineering suite 3,engineering,61
semae3095.pdf,carrying out maintenance of aircrew protective clothing,aeronautical engineering suite 3,engineering,61
semae3096.pdf,"carrying out maintenance of aircrew nuclear, biological and chemical (nbc) respirators and equipment",aeronautical engineering suite 3,engineering,61
semae3109.pdf,modifying aircraft armament systems and components,aeronautical engineering suite 3,engineering,65
semae3111.pdf,overhauling aircraft gun systems,aeronautical engineering suite 3,engineering,61
semae3112.pdf,overhauling aircraft assisted escape systems (aaes),aeronautical engineering suite 3,engineering,61
semae3113.pdf,overhauling aircraft armament release systems,aeronautical engineering suite 3,engineering,61
semae3117.pdf,installing aircraft armament system components,aeronautical engineering suite 3,engineering,65
semae3118.pdf,installing aircraft assisted escape systems (aaes),aeronautical engineering suite 3,engineering,65
semae3119.pdf,installing aircraft armament expendable stores,aeronautical engineering suite 3,engineering,65
semae3121.pdf,undertaking scheduled maintenance of aircraft avionics equipment/systems,aeronautical engineering suite 3,engineering,63
semae3133.pdf,carrying out tests on avionic indication and gauging components of aircraft systems,aeronautical engineering suite 3,engineering,57
semae3141.pdf,"carrying out fault diagnosis on aircraft airframe, mechanical components and systems",aeronautical engineering suite 3,engineering,63
semae3142.pdf,undertaking scheduled maintenance of aircraft airframe and mechanical equipment,aeronautical engineering suite 3,engineering,63
semae3144.pdf,removing and replacing components of aircraft control systems,aeronautical engineering suite 3,engineering,63
semae3145.pdf,removing and replacing components of aircraft fuel and lubrication systems,aeronautical engineering suite 3,engineering,63
semae3147.pdf,removing and replacing components of aircraft pneumatic and vacuum systems,aeronautical engineering suite 3,engineering,63
semae3151.pdf,removing and replacing major assemblies of aircraft airframes,aeronautical engineering suite 3,engineering,63
semae3152.pdf,modifying aircraft propulsion equipment and systems,aeronautical engineering suite 3,engineering,65
semae3153.pdf,carrying out tests on aircraft engines and systems,aeronautical engineering suite 3,engineering,63
semae3154.pdf,carrying out tests on aircraft control systems,aeronautical engineering suite 3,engineering,63
semae3161.pdf,carrying out test bed runs on aircraft engines (uninstalled),aeronautical engineering suite 3,engineering,63
semae3186.pdf,producing aeronautical engineering drawings/models using 3d computer aided techniques,aeronautical engineering suite 3,engineering,63
semae3187.pdf,development testing aeronautical electronic equipment,aeronautical engineering suite 3,engineering,57
semae3188.pdf,monitoring aeronautical engineering activities,aeronautical engineering suite 3,engineering,63
semae3189.pdf,planning aeronautical engineering activities,aeronautical engineering suite 3,engineering,63
semae3190.pdf,producing technical details for aeronautical engineering activities,aeronautical engineering suite 3,engineering,63
semae3191.pdf,obtaining resources for aeronautical engineering activities,aeronautical engineering suite 3,engineering,63
semae3192.pdf,implementing aeronautical engineering activities,aeronautical engineering suite 3,engineering,63
semae3193.pdf,implementing quality assurance systems in an aeronautical engineering environment,aeronautical engineering suite 3,engineering,64
semae3194.pdf,rectifying aeronautical engineering problems,aeronautical engineering suite 3,engineering,50
semae3195.pdf,providing technical guidance on aeronautical engineering activities,aeronautical engineering suite 3,engineering,63
semae3196.pdf,carrying out project management of aeronautical engineering activities,aeronautical engineering suite 3,engineering,64
semae3206.pdf,identifying defects in aircraft composite mouldings,aeronautical engineering suite 3,engineering,70
semae3207.pdf,repairing aircraft composite mouldings,aeronautical engineering suite 3,engineering,63
semae3210.pdf,assembling aircraft armament expendable stores,aeronautical engineering suite 3,engineering,67
semae3212.pdf,dismantling aircraft gas turbine engines to module/unit level,aeronautical engineering suite 3,engineering,63
semae3213.pdf,rebuilding aircraft gas turbine engine assemblies after overhaul,aeronautical engineering suite 3,engineering,63
semae3215.pdf,"installing, testing and modifying aircraft cableforms/looms in a mechanical structure",aeronautical engineering suite 3,engineering,65
semae3218.pdf,setting cnc turning machines for production of aircraft components,aeronautical engineering suite 3,engineering,69
semae3219.pdf,machining aircraft components using cnc turning machines,aeronautical engineering suite 3,engineering,69
semae3220.pdf,setting cnc milling machines for production of aircraft components,aeronautical engineering suite 3,engineering,69
semae3221.pdf,machining aircraft components using cnc milling machines,aeronautical engineering suite 3,engineering,69
semae3222.pdf,setting cnc machining centres for production of aircraft components,aeronautical engineering suite 3,engineering,69
semae3223.pdf,machining aircraft components using cnc machining centres,aeronautical engineering suite 3,engineering,69
semae3226.pdf,producing aircraft composite mouldings using spray lay-up laminating techniques,aeronautical engineering suite 3,engineering,70
semae3228.pdf,producing aircraft composite mouldings using resin transfer moulding techniques,aeronautical engineering suite 3,engineering,70
semae3230.pdf,producing aircraft composite mouldings using filament winding techniques,aeronautical engineering suite 3,engineering,70
semae3233.pdf,using curing and consolidation equipment for aircraft composite mouldings,aeronautical engineering suite 3,engineering,63
semae3234.pdf,installing aircraft composite mouldings,aeronautical engineering suite 3,engineering,63
semae3301.pdf,lifting and trestling/shoring aircraft for maintenance/repair operations,aeronautical engineering suite 3,engineering,63
semae3302.pdf,levelling and weighing aircraft,aeronautical engineering suite 3,engineering,63
semae3303.pdf,"towing, marshalling and parking aircraft",aeronautical engineering suite 3,engineering,63
semae3304.pdf,carrying out flight servicing and routine maintenance of aircraft,aeronautical engineering suite 3,engineering,63
semae3311.pdf,maintaining flight control systems on aircraft,aeronautical engineering suite 3,engineering,63
semae3318.pdf,maintaining navigation systems on aircraft,aeronautical engineering suite 3,engineering,63
semae3326.pdf,maintaining doors on aircraft,aeronautical engineering suite 3,engineering,63
semae3327.pdf,"maintaining fuselage, nacelles and pylons on aircraft",aeronautical engineering suite 3,engineering,63
semae3339.pdf,maintaining engine fuel and control systems on aircraft,aeronautical engineering suite 3,engineering,57
semae3342.pdf,maintaining engine controls on aircraft,aeronautical engineering suite 3,engineering,57
semae3351.pdf,identifying and interpreting the requirements for providing continuing airworthiness certification activities,aeronautical engineering suite 3,engineering,63
semae3353.pdf,preparing aircraft maintenance programmes,aeronautical engineering suite 3,engineering,63
semae3356.pdf,negotiating in a continuing airworthiness environment,aeronautical engineering suite 3,engineering,76
semae3359.pdf,implementing approved continuing airworthiness maintenance programmes ,aeronautical engineering suite 3,engineering,63
semae3361.pdf,supporting the management and development of systems and procedures in a continuing airworthiness environment,aeronautical engineering suite 3,engineering,63
semaer2_04.pdf,reinstating the work area on completion of aircraft engineering activities,aeronautical engineering suite 2,engineering,63
semaer2_06.pdf,carrying out aircraft routine servicing,aeronautical engineering suite 2,engineering,63
semaer2_07.pdf,carry out maintenance on aircraft mechanical systems by component replacement,aeronautical engineering suite 2,engineering,63
semaer2_08.pdf,carrying out maintenance on aircraft electrical/electronic systems by component replacement,aeronautical engineering suite 2,engineering,63
semaer2_09.pdf,servicing aircrew protective helmets and electrical headsets,aeronautical engineering suite 2,engineering,61
semaer2_10.pdf,"servicing aircrew nuclear, biological and chemical (nbc) respirators and equipment",aeronautical engineering suite 2,engineering,61
semaer2_15.pdf,assembling aircraft airframe ancillary components,aeronautical engineering suite 2,engineering,67
semaer2_16.pdf,producing aircraft cableforms and looms,aeronautical engineering suite 2,engineering,65
semaer2_17.pdf,assembling aircraft electrical components,aeronautical engineering suite 2,engineering,67
semaer2_18.pdf,making modifications to aircraft cableforms and looms,aeronautical engineering suite 2,engineering,65
semaer2_19.pdf,producing aircraft components using wet lay-up techniques,aeronautical engineering suite 2,engineering,70
semaer2_20.pdf,producing aircraft components using pre-preg laminating techniques,aeronautical engineering suite 2,engineering,70
semaer2_21.pdf,producing aircraft components using resin infusion techniques,aeronautical engineering suite 2,engineering,70
semaer2_22.pdf,producing aircraft components by acrylic moulding,aeronautical engineering suite 2,engineering,70
semaer2_23.pdf,producing aircraft components by vacuum forming,aeronautical engineering suite 2,engineering,70
semaer2_24.pdf,producing aircraft components by injection moulding,aeronautical engineering suite 2,engineering,69
semaer2_25.pdf,assembling aircraft composite components,aeronautical engineering suite 2,engineering,67
semaer2_26.pdf,carrying out trimming operations on aircraft composite components,aeronautical engineering suite 2,engineering,70
semaer2_27.pdf,carrying out bonding operations on aircraft composite components,aeronautical engineering suite 2,engineering,70
semaer2_28.pdf,carrying out repairs to aircraft composite mouldings,aeronautical engineering suite 2,engineering,70
semaer2_29.pdf,checking aircraft composite mouldings for defects,aeronautical engineering suite 2,engineering,70
semaer2_39.pdf,moving materials and components in an aircraft environment,aeronautical engineering suite 2,engineering,21
semaer2_40.pdf,positioning and securing aircraft access structures,aeronautical engineering suite 2,engineering,17
semaer2_41.pdf,dismantling and removing aircraft access structures,aeronautical engineering suite 2,engineering,17
semaut3004.pdf,assembling sub-assembly units to vehicles,automotive engineering suite 3,engineering,67
semaut3005.pdf,assembling power plant units,automotive engineering suite 3,engineering,67
semaut3006.pdf,assembling the rear axle sub-assembly,automotive engineering suite 3,engineering,67
semaut3007.pdf,assembling the front suspension sub-assembly,automotive engineering suite 3,engineering,67
semaut3008.pdf,assembling braking systems to vehicles,automotive engineering suite 3,engineering,67
semaut3009.pdf,assembling vehicle body sub-assemblies,automotive engineering suite 3,engineering,67
semaut3010.pdf,assembling body sub-assemblies to produce a vehicle,automotive engineering suite 3,engineering,67
semaut3011.pdf,preparing vehicle body surfaces for finishing,automotive engineering suite 3,engineering,67
semaut3012.pdf,spraying vehicle body surfaces,automotive engineering suite 3,engineering,67
semaut3015.pdf,diagnosing and rectifying faults in vehicle electrical and electronic systems,automotive engineering suite 3,engineering,67
semaut3016.pdf,trimming of body components for vehicles,automotive engineering suite 3,engineering,67
semaut3017.pdf,machining and hand sewing of vehicle trim components,automotive engineering suite 3,engineering,67
semaut3018.pdf,assembling trim components to vehicles,automotive engineering suite 3,engineering,67
semaut3019.pdf,making vehicle trim prototypes and patterns,automotive engineering suite 3,engineering,6
semaut3020.pdf,producing and assembling substrates for vehicle components,automotive engineering suite 3,engineering,67
semaut3021.pdf,veneering and finishing vehicle components,automotive engineering suite 3,engineering,67
semaut3022.pdf,lacquering and polishing veneered vehicle components,automotive engineering suite 3,engineering,67
semaut3023.pdf,manufacturing vehicle composite mouldings using wet lay-up techniques,automotive engineering suite 3,engineering,70
semaut3025.pdf,manufacturing vehicle components by resin casting,automotive engineering suite 3,engineering,72
semaut3026.pdf,manufacturing vehicle components by vacuum forming,automotive engineering suite 3,engineering,70
semaut3031.pdf,repairing defects in vehicle composite mouldings,automotive engineering suite 3,engineering,70
semaut3033.pdf,marking out components for experimental vehicle engineering,automotive engineering suite 3,engineering,69
semaut3034.pdf,using hand fitting techniques to produce components for experimental vehicle engineering,automotive engineering suite 3,engineering,69
semaut3035.pdf,assembling and disassembling mechanical equipment on experimental vehicles,automotive engineering suite 3,engineering,67
semaut3036.pdf,assembling and disassembling electrical and electronic equipment on experimental vehicles,automotive engineering suite 3,engineering,67
semaut3038.pdf,machining components for experimental vehicle engineering,automotive engineering suite 3,engineering,69
semaut3039.pdf,cutting and shaping sheet metal for experimental vehicle engineering,automotive engineering suite 3,engineering,69
semaut3040.pdf,assembling structures for experimental vehicle engineering using mechanical fasteners,automotive engineering suite 3,engineering,67
semaut3044.pdf,carrying out fault diagnosis on experimental vehicles,automotive engineering suite 3,engineering,56
semaut3049.pdf,repairing and refurbishing commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,67
semaut3050.pdf,fitting ancillary units to commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,67
semaut3051.pdf,fitting internal and external trim and fitments to commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,67
semaut3052.pdf,fitting pipework systems to commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,67
semaut3054.pdf,modifying commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,67
semaut3057.pdf,machining components for commercial and passenger carrying vehicle applications,automotive engineering suite 3,engineering,69
semaut3058.pdf,setting up motorsport vehicles,automotive engineering suite 3,engineering,59
semaut3059.pdf,carrying out motorsport vehicle inspections during a competition,automotive engineering suite 3,engineering,59
semaut3060.pdf,removing and refitting motorsport engines and ancillary components,automotive engineering suite 3,engineering,59
semaut3061.pdf,removing and refitting transmissions on motorsport vehicles,automotive engineering suite 3,engineering,59
semaut3062.pdf,removing and refitting suspension systems on motorsport vehicles,automotive engineering suite 3,engineering,59
semaut3064.pdf,removing and refitting steering systems on motorsport vehicles,automotive engineering suite 3,engineering,59
semaut3065.pdf,removing and refitting chassis sub-assemblies and components on motorsport vehicles,automotive engineering suite 3,engineering,59
semaut3068.pdf,"removing, fitting and trimming bodywork to motorsport vehicles",automotive engineering suite 3,engineering,59
semaut3069.pdf,removing and refitting electrical/electronic equipment on motorsport vehicles,automotive engineering suite 3,engineering,59
semaut3070.pdf,restoring motorsport mechanical components to usable condition by repair,automotive engineering suite 3,engineering,70
semaut3071.pdf,marking out motorsport components for fabrication,automotive engineering suite 3,engineering,69
semaut3072.pdf,cutting and shaping sheet and tube materials to fabricate motorsport components,automotive engineering suite 3,engineering,69
semaut3073.pdf,forming sheet and tube materials to fabricate motorsport components,automotive engineering suite 3,engineering,69
semaut3075.pdf,forming pipework for motorsport vehicles,automotive engineering suite 3,engineering,39
semaut3076.pdf,producing pipe assemblies for motorsport vehicles,automotive engineering suite 3,engineering,39
semaut3078.pdf,inspecting motorsport components by penetrant flaw detection techniques,automotive engineering suite 3,engineering,59
semaut3081.pdf,producing motorsport composite mouldings using wet lay-up techniques,automotive engineering suite 3,engineering,70
semaut3083.pdf,producing motorsport composite assemblies,automotive engineering suite 3,engineering,67
semaut3086.pdf,applying finishes to motorsport composite mouldings,automotive engineering suite 3,engineering,70
semaut3089.pdf,installing cableforms and looms in motorsport vehicles,automotive engineering suite 3,engineering,65
semaut3094.pdf,modifying motorsport vehicle electrical/electronic systems,automotive engineering suite 3,engineering,65
semaut3095.pdf,testing motorsport vehicle cableforms and looms,automotive engineering suite 3,engineering,65
semaut3100.pdf,constructing and assembling cableforms and wiring looms for motorsport vehicles,automotive engineering suite 3,engineering,65
semaut3104.pdf,testing installed engines for motorsport vehicles (rolling road),automotive engineering suite 3,engineering,57
semaut3106.pdf,inspecting motorsport components by magnetic particle testing,automotive engineering suite 3,engineering,59
semaut3131.pdf,producing leisure vehicle composite mouldings using wet lay-up techniques,automotive engineering suite 3,engineering,70
semaut3135.pdf,repairing leisure vehicle composite mouldings,automotive engineering suite 3,engineering,70
semaut3136.pdf,removal and fitting fuel systems to prototype engines for test,automotive engineering suite 3,engineering,57
semaut3143.pdf,testing prototype engines installed in vehicles,automotive engineering suite 3,engineering,57
semaut3145.pdf,flattening and polishing vehicle bodies,automotive engineering suite 3,engineering,30
semaut3146.pdf,inspecting manufactured vehicles,automotive engineering suite 3,engineering,59
semcomp204.pdf,using wet lay-up laminating techniques to produce composite mouldings,composite engineering suite 2,engineering,70
semcomp205.pdf,using spray lay-up laminating techniques to produce composite mouldings,composite engineering suite 2,engineering,70
semcomp206.pdf,using resin flow infusion techniques to produce composite mouldings,composite engineering suite 2,engineering,70
semcomp209.pdf,using resin transfer moulding techniques to produce composite mouldings,composite engineering suite 2,engineering,70
semcomp211.pdf,using filament winding techniques to produce composite mouldings,composite engineering suite 2,engineering,70
semcomp214.pdf,curing and consolidating composite mouldings,composite engineering suite 2,engineering,70
semcomp216.pdf,carrying out bonding activities on composite mouldings,composite engineering suite 2,engineering,70
semcomp218.pdf,carrying out the installation of composite mouldings,composite engineering suite 2,engineering,65
semcomp219.pdf,carrying out the application of surface treatments on composite mouldings,composite engineering suite 2,engineering,29
semcomp220.pdf,carrying out repairs on composite mouldings,composite engineering suite 2,engineering,70
semcomp221.pdf,checking for defects in composite mouldings,composite engineering suite 2,engineering,70
semcomp321.pdf,identifying defects in composite mouldings,composite engineering suite 3,engineering,70
semeee304.pdf,designing electronic circuit layouts using cad tools,electrical and electronic engineering suite 3,engineering,41
semeee305.pdf,evaluating and recommending circuit design options,electrical and electronic engineering suite 3,engineering,41
semeee306.pdf,providing technical guidance to others,electrical and electronic engineering suite 3,engineering,41
semeee307.pdf,identifying and following clean room/clean work area protocols,electrical and electronic engineering suite 3,engineering,44
semeee308.pdf,monitoring and analysing data from semiconductor processes,electrical and electronic engineering suite 3,engineering,43
semeee309.pdf,adjusting and sustaining semiconductor processes,electrical and electronic engineering suite 3,engineering,43
semeee310.pdf,selecting and preparing materials and components for manufacturing,electrical and electronic engineering suite 3,engineering,67
semeee312.pdf,monitoring and analysing data from electronic circuit manufacturing processes,electrical and electronic engineering suite 3,engineering,41
semeee313.pdf,adjusting and sustaining electronic circuit manufacturing processes,electrical and electronic engineering suite 3,engineering,41
semeee314.pdf,processing electronic components within the manufacturing system,electrical and electronic engineering suite 3,engineering,67
semeee316.pdf,assembling and checking printed and allied electronic circuits,electrical and electronic engineering suite 3,engineering,41
semeee317.pdf,assembling and wiring electronic equipment and systems,electrical and electronic engineering suite 3,engineering,67
semeee318.pdf,testing post-production electronic components and circuits,electrical and electronic engineering suite 3,engineering,57
semeee319.pdf,locating and diagnosing faults in post-production electronic components and circuits,electrical and electronic engineering suite 3,engineering,56
semeee320.pdf,preparing facilities for testing electronic components and circuits,electrical and electronic engineering suite 3,engineering,57
semeee321.pdf,writing specifications for testing electronic components or circuits,electrical and electronic engineering suite 3,engineering,57
semeee322.pdf,assembling large transformer and inductor cores,electrical and electronic engineering suite 3,engineering,66
semeee323.pdf,winding transformer and inductor coils,electrical and electronic engineering suite 3,engineering,66
semeee325.pdf,fitting small transformer and inductor cores,electrical and electronic engineering suite 3,engineering,66
semeee329.pdf,balancing assembled rotors or armatures,electrical and electronic engineering suite 3,engineering,75
semeee331.pdf,mounting electrical components in enclosures,electrical and electronic engineering suite 3,engineering,67
semeee332.pdf,wiring electrical components and equipment in enclosures,electrical and electronic engineering suite 3,engineering,67
semeee333.pdf,selecting and preparing materials and components for electrical assembly,electrical and electronic engineering suite 3,engineering,67
semeee334.pdf,carrying out functional tests on electrical equipment,electrical and electronic engineering suite 3,engineering,57
semeee335.pdf,locating and diagnosing faults in electrical systems and equipment,electrical and electronic engineering suite 3,engineering,56
semem408.pdf,create engineering designs,engineering and manufacture suite 4,engineering,64
semem413.pdf,obtaining resources for the implementation of engineering activities,engineering and manufacture suite 4,engineering,64
semem414.pdf,implement engineering processes,engineering and manufacture suite 4,engineering,64
semem415.pdf,monitor and evaluate engineering processes,engineering and manufacture suite 4,engineering,64
semem416.pdf,evaluate engineering risk assessments,engineering and manufacture suite 4,engineering,64
semem417.pdf,specify risk reduction methods and procedures,engineering and manufacture suite 4,engineering,64
semem418.pdf,implement quality assurance methods and procedures,engineering and manufacture suite 4,engineering,64
semem419.pdf,improve the quality of engineering products or processes,engineering and manufacture suite 4,engineering,64
semem421.pdf,identify and define areas of engineering research,engineering and manufacture suite 4,engineering,64
semem427.pdf,"transfer control of engineering products, processes or facilities",engineering and manufacture suite 4,engineering,64
semem428.pdf,"propose decommissioning of engineering equipment, processes or facilities",engineering and manufacture suite 4,engineering,64
semem431.pdf,"commission engineering products, processes or facilities",engineering and manufacture suite 4,engineering,64
semem434.pdf,leading maintenance activities,engineering and manufacture suite 4,engineering,64
semem436.pdf,leading installation or commissioning activities,engineering and manufacture suite 4,engineering,64
semem437.pdf,leading welding and fabrication activities,engineering and manufacture suite 4,engineering,64
semem438.pdf,leading rail welding activities,engineering and manufacture suite 4,engineering,64
semem442.pdf,carrying out maintenance activities on electrical equipment,engineering and manufacture suite 4,engineering,64
semem443.pdf,carrying out maintenance activities on fluid power equipment,engineering and manufacture suite 4,engineering,64
semem444.pdf,carrying out maintenance activities on instrumentation and control equipment,engineering and manufacture suite 4,engineering,64
