index,NOS Title,One_suite,supersuite,hierarchical
group 1238,schedule engineering activities ,engineering and manufacture suite 4,engineering,10
group 1248,"carry out fault diagnosis on traction and rolling stock systems;carrying out fault diagnosis on mechanical equipment;carrying out fault diagnosis on aircraft avionics components or systems;carrying out fault diagnosis on engineered systems;carrying out fault diagnosis on mould, press tool or die equipment",aeronautical engineering suite 3;engineering maintenance suite 3 2008;rail engineering traction and rolling stock suite 3;engineering toolmaking suite 3,engineering,15
group 1249,maintaining mechanical equipment,engineering maintenance suite 3 2008,engineering,15
group 1261,maintaining electrical equipment,engineering maintenance suite 3 2008,engineering,15
group 1262,modifying or rewiring electrical circuits;repair or modify traction and rolling stock electrical circuits,engineering maintenance suite 3 2008;rail engineering traction and rolling stock suite 3,engineering,15
group 1263,testing marine electrical and electronic equipment and circuits;testing marine electrical equipment and circuits;carrying out tests on marine electrical and electronic equipment and circuits;carrying out tests on marine electrical equipment and circuits,marine engineering suite 3;marine engineering;marine engineering suite 2,engineering,17
group 1265,carrying out fault diagnosis on electrical equipment and circuits;diagnosing faults on marine electrical equipment and circuits;diagnosing faults on marine electrical and electronic equipment and circuits,marine engineering suite 3;engineering maintenance suite 3 2008,engineering,17
group 1268,producing replacement components for maintenance activities,engineering maintenance suite 3 2008,engineering,15
group 1350,producing aircraft engine turbine assemblies;producing aircraft engine gearbox assemblies;producing aircraft detail assemblies;producing aircraft engine major assemblies;producing aircraft engine compressor assemblies;producing aircraft engine combustion assemblies;dressing aircraft engines;producing aircraft piston engine assemblies,aeronautical engineering suite 3,engineering,14
group 1353,drilling and finishing holes in composite and/or metallic aircraft structures or components;drilling and finishing holes in aircraft components,aeronautical engineering suite 3;aeronautical engineering suite 2,engineering,14
group 1363,"removing and replacing components of aircraft internal and external lighting systems;removing and replacing components of aircraft armament systems;removing and replacing components of aircraft communication systems;removing and replacing avionic indication and gauging components in aircraft systems;removing and replacing components of aircraft radar systems;removing and replacing components of aircraft electrical power control, distribution and protection systems;removing and replacing components of aircraft passive warning and optical/surveillance systems;removing and replacing components of aircraft pitot static systems;removing and replacing components of aircraft navigational and computing systems",aeronautical engineering suite 3,engineering,14
group 1364,"carrying out tests on aircraft environmental systems;carrying out tests on aircraft communication systems;carrying out tests on aircraft passive warning and optical/surveillance systems;carrying out tests on aircraft radar systems;carrying out tests on aircraft pitot static systems;carrying out tests on aircraft flight guidance and control systems;carrying out tests on aircraft fuel and storage systems;carrying out tests on aircraft pneumatic and vacuum systems;carrying out tests on aircraft navigational and computing systems;carrying out tests on aircraft hydraulic systems;carrying out tests on aircraft electrical power control, distribution and protection systems",aeronautical engineering suite 3,engineering,14
group 1365,"removing and replacing components of aircraft environmental systems;removing and replacing components of aircraft power transmission systems;removing and replacing aircraft power plant and components;removing and replacing components of aircraft cabin systems, equipment and furnishings;removing and replacing components of aircraft hydraulic systems",aeronautical engineering suite 3,engineering,14
group 1366,carrying out checks and tests on replaced airframe major assemblies;carrying out tests on aircraft power transmission systems,aeronautical engineering suite 3,engineering,14
group 1367,overhauling aircraft gas turbine engines by module replacement;stripping and rebuilding prototype engines for test;overhauling aircraft gas turbine engine gearbox assemblies;overhauling aircraft gas turbine engine combustion assemblies;stripping and rebuilding engines for motorsport vehicles;overhauling aircraft gas turbine engine compressor assemblies;overhauling aircraft gas turbine engine turbine assemblies;overhauling aircraft piston engines,aeronautical engineering suite 3;automotive engineering suite 3,engineering,14
group 1368,"overhauling components of aircraft rotor heads, blades and power transmission equipment;overhauling components of aircraft oxygen equipment",aeronautical engineering suite 3,engineering,14
group 1369,"overhauling components of aircraft hydraulic equipment;overhauling major components of aircraft airframes;overhauling components of aircraft pneumatic, vacuum and environmental equipment;overhauling components of aircraft fuel and lubrication equipment",aeronautical engineering suite 3,engineering,14
group 1371,producing aeronautical electrical engineering drawings using computer aided techniques;producing aeronautical electronic engineering drawings using computer aided techniques,aeronautical engineering suite 3,engineering,14
group 1372,producing aeronautical mechanical engineering drawings using computer aided techniques;produce detailed drawings using computer aided techniques,aeronautical engineering suite 3;engineering and manufacture suite 4,engineering,14
group 1373,producing aircraft composite mouldings using atl/afp laminating techniques;producing aircraft composite mouldings using resin film infusion techniques;using pre-preg laminating techniques to produce composite mouldings;using resin film infusion techniques to produce composite mouldings;producing aircraft composite mouldings using pre-preg laminating techniques;using atl/afp laminating techniques to produce composite mouldings,aeronautical engineering suite 3;composite engineering suite 2,engineering,14
group 1375,trimming aircraft composite mouldings using hand tools;using hand tools to trim composite mouldings,aeronautical engineering suite 3;composite engineering suite 2,engineering,14
group 1381,producing aircraft components by manual machining;producing components by manual machining,aeronautical engineering suite 3;mechanical manufacturing engineering suite 3 2008,engineering,16
group 1385,maintaining fuel systems on aircraft;maintaining hydraulic systems on aircraft;maintaining turbine engines on aircraft;maintaining oxygen systems on aircraft;maintaining propeller/propulsor systems on aircraft;maintaining rotor systems on rotorcraft;maintaining engine water injection systems on aircraft;maintaining auto flight systems on aircraft;maintaining flight control systems on rotorcraft;maintaining power plant on aircraft;maintaining rotor blade and tail pylon folding systems on rotorcraft;maintaining indicating and recording systems on aircraft;maintaining communication systems on aircraft;maintaining wings on aircraft;maintaining pneumatic systems on aircraft;maintaining air conditioning systems on aircraft;maintaining engine starting systems on aircraft;maintaining vacuum systems on aircraft;maintaining radar systems on aircraft;maintaining landing gear on aircraft;maintaining cabin systems on aircraft;maintaining engine exhaust systems on aircraft;maintaining lubricating oil systems on aircraft;maintaining engine indicating systems on aircraft;maintaining ice and rain protection systems on aircraft;maintaining electrical power systems on aircraft;maintaining lighting systems on aircraft;maintaining stabilisers on aircraft;maintaining equipment and furnishings on aircraft;maintaining reciprocating engine turbo-supercharging systems on aircraft;maintaining bleed air systems on aircraft;maintaining fire protection systems on aircraft;maintaining rotor drive systems on rotorcraft,aeronautical engineering suite 3,engineering,14
group 1395,preparing holding primer for application;preparing marine coatings for application;preparing marine coating materials for application;preparing coating materials for application on yachts and boats,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1398,assembling electrical and electronic equipment to vehicles;assembling and fitting wiring looms to vehicles,automotive engineering suite 3,engineering,13
group 1406,producing fillet welded joints using a manual welding process;welding pipe/tube using multiple manual arc welding processes;tack welding marine plate using a manual welding process;welding plate using multiple manual arc welding processes;producing socket and flange fillet welded joints in low pressure marine pipework using a manual welding process;joining marine materials/structures using semi-automatic mig/mag and flux cored arc processes;welding marine materials and structures using the manual metal arc process;welding marine materials and structures using manual tig and plasma arc welding processes;tack welding fillet joints in marine steelwork;tack welding marine plate using a manual/semi-automatic welding process;joining marine materials/structures using manual tig and plasma-arc welding processes;producing fillet welded joints using a manual/semi-automatic welding process;joining components for commercial and passenger carrying vehicles using a manual welding process;joining marine materials/structures using the manual metal arc (mma) welding process;welding marine materials and structures using semi-automatic mig/mag and;welding marine pipe/tube using multiple manual arc welding processes;welding marine plate and structures using multiple manual arc welding processes;assembling jig and fixture structures using a manual welding process;joining materials by the manual mig/mag and other continuous wire processes;producing socket and flange fillet welded joints in pipe using a manual welding process,automotive engineering suite 3;marine engineering suite 2;marine engineering suite 3;fabrication and welding suite 2;fabrication and welding engineering suite 3;engineering toolmaking suite 3,engineering,17
group 1407,assembling components for experimental vehicle engineering by resistance spot welding;joining marine sheet metal materials using resistance spot welding;joining materials by resistance spot welding;assembling components for commercial and passenger carrying vehicles by resistance spot welding;using resistance spot welding to join marine sheet metal materials,automotive engineering suite 3;marine engineering suite 2;marine engineering suite 3;fabrication and welding suite 2;fabrication and welding engineering suite 3,engineering,18
group 1410,assembling commercial and passenger carrying vehicle body sub-assemblies to produce a vehicle;producing commercial and passenger carrying vehicle body sub-assemblies,automotive engineering suite 3,engineering,13
group 1411,fitting electrical and electronic components to commercial and passenger carrying vehicles,automotive engineering suite 3,engineering,13
group 1440,shaping marine wooden components using hand tools;producing marine wooden components using hand tools;producing/finishing wooden structural components for yachts and boats;producing wooden structural components for yachts and boats using machines;producing marine outfitting components in wood based materials;producing furniture and structural components for leisure vehicles;producing wooden furniture/outfitting components for yachts and boats using;producing marine wooden components using machines;shaping marine wooden components using machines;producing/finishing wooden furniture/outfitting components for yachts and,marine engineering suite 3;automotive engineering suite 3;marine engineering suite 2,engineering,17
group 1441,assembling wooden furniture/outfitting units for yachts and boats;assembling furniture and structural units for leisure vehicles;producing assemblies of marine wooden components;assembling marine wooden components;producing marine wooden outfitting assemblies,marine engineering suite 3;automotive engineering suite 3;marine engineering suite 2,engineering,17
group 1496,testing and calibrating instrumentation and control equipment and circuits;carrying out the testing and calibration of instrumentation control equipment and circuits,engineering maintenance suite 3 2008;engineering and manufacture suite 4,engineering,11
group 1502,solve engineering or manufacturing problems,engineering and manufacture suite 4,engineering,10
group 1503,identifying engineering design requirements of clients,engineering and manufacture suite 4,engineering,10
group 1504,producing engineering specifications,engineering and manufacture suite 4,engineering,10
group 1506,establish an engineering design brief,engineering and manufacture suite 4,engineering,10
group 1507,specify methods and procedures to achieve engineering requirements,engineering and manufacture suite 4,engineering,10
group 1508,providing technical advice and guidance on engineering or manufacturing requirements,engineering and manufacture suite 4,engineering,10
group 1509,develop a research methodology for engineering,engineering and manufacture suite 4,engineering,10
group 1512,"configure engineering products, processes or facilities",engineering and manufacture suite 4,engineering,10
group 1513,"plan and decommission engineering equipment, processes or facilities",engineering and manufacture suite 4,engineering,10
group 1514,investigate incidents relating to engineering activities,engineering and manufacture suite 4,engineering,10
group 1515,leading electrical/electronic product manufacturing or testing activities ;leading mechanical manufacturing or inspection activities,engineering and manufacture suite 4,engineering,10
group 1516,carrying out maintenance activities on mechanical equipment within an engineered system ;carrying out maintenance activities on mechanical equipment,engineering and manufacture suite 4,engineering,10
group 1523,implementing quality control systems and procedures in an engineering environment,engineering technical support suite 3 2009,engineering,9
group 1549,planning engineering activities,engineering technical support suite 3 2009,engineering,9
group 1553,welding marine materials and structures using the manual oxy/fuel gas;joining materials by the manual gas welding process;welding materials by the manual gas welding process;welding materials by the oxy/fuel gas welding process;joining marine materials/structures using the manual oxy/fuel gas welding process;joining plastics using manual welding processes,marine engineering suite 3;fabrication and welding suite 2;fabrication and welding engineering suite 3;marine engineering suite 2,engineering,18
group 1554,heat treating materials for fabrication activities,fabrication and welding suite 2,engineering,18
group 1555,cutting and shaping using cnc plasma or gas cutting machines;cutting and shaping materials using nc/cnc laser profiling machines;cutting and shaping materials using cnc water jet cutting machines;cutting and shaping materials using cnc laser profiling machines,fabrication and welding suite 2;marine engineering suite 2,engineering,18
group 1561,producing marine sheet metal assemblies;producing sheetmetal assemblies;assembling marine sheet metal components;assembling fabricated components to produce marine sub-assemblies;producing major structural components/sub-assemblies;producing sheet metal assemblies;producing platework assemblies;producing pipe fabrications;producing marine sheet metal outfitting assemblies,marine engineering suite 3;fabrication and welding suite 2;fabrication and welding engineering suite 3;marine engineering suite 2,engineering,17
group 1562,joining fabricated components using mechanical fasteners;joining marine sheet metal components using mechanical fasteners;assembling components using mechanical fasteners;using mechanical fasteners to join marine sheet metal components,marine engineering suite 3;fabrication and welding suite 2;fabrication and welding engineering suite 3;marine engineering suite 2,engineering,17
group 1563,joining marine materials and components using adhesives;bonding marine materials and components using adhesives;bonding engineering materials using adhesives,marine engineering suite 3;fabrication and welding suite 2;fabrication and welding engineering suite 3;marine engineering suite 2,engineering,18
group 1564,cutting marine steelwork using shearing machines;cutting plate and sections using shearing machines,fabrication and welding suite 2;fabrication and welding engineering suite 3;marine engineering suite 2,engineering,20
group 1565,cutting materials using hand operated thermal cutting equipment;cutting marine steelwork using handheld thermal cutting equipment;cutting and shaping materials using gas cutting machines;cutting and shaping marine steelwork using gas cutting machines;cutting and shaping materials using portable thermal cutting equipment,marine engineering suite 3;fabrication and welding suite 2;marine engineering suite 2,engineering,18
group 1566,cutting materials using saws and abrasive discs;cutting marine steelwork using saws and abrasive discs,fabrication and welding suite 2;fabrication and welding engineering suite 3;marine engineering suite 2,engineering,20
group 1567,shaping marine steelwork using power rolling machines;forming marine components using power rolling machines;forming platework using power rolling machines,marine engineering suite 3;fabrication and welding suite 2;fabrication and welding engineering suite 3;marine engineering suite 2,engineering,17
group 1568,drilling and finishing holes in marine steelwork;producing holes using drilling machines;producing and finishing holes using drilling machines,fabrication and welding suite 2;fabrication and welding engineering suite 3;marine engineering suite 2,engineering,20
group 1569,forming structural sections using machines,fabrication and welding suite 2;fabrication and welding engineering suite 3,engineering,18
group 1570,erecting structural steelwork;assembling structural steelwork,fabrication and welding suite 2;fabrication and welding engineering suite 3,engineering,20
group 1571,forming pipework by machine bending,fabrication and welding suite 2;fabrication and welding engineering suite 3,engineering,18
group 1572,forming marine sheet metal components using hand and machine tools;forming sheetmetal using hand and machine tools;bending and forming marine sheet metal using hand and machine tools,marine engineering suite 3;fabrication and welding engineering suite 3;marine engineering suite 2,engineering,17
group 1573,heat treating materials for marine fabrication activities;heat treating materials for fabrication activities,marine engineering suite 3;fabrication and welding engineering suite 3,engineering,18
group 1574,"slinging, lifting and moving materials, machinery and components in a marine environment;slinging, lifting and moving materials and components;moving materials and components in a marine environment",marine engineering suite 3;fabrication and welding engineering suite 3;marine engineering suite 2,engineering,17
group 1575,welding materials by the manual mig/mag and other continuous wire processes;welding materials by the manual metal arc process;welding materials by the manual tig and plasma arc welding process;welding materials by the semi-automatic mig/mag and flux cored arc processes,fabrication and welding engineering suite 3,engineering,18
group 1576,operating cnc fabrication equipment;operating cnc fabrication machines,marine engineering suite 3;fabrication and welding engineering suite 3,engineering,18
group 1604,carrying out the installation of cable runs and circuits in marine structures;installing cable runs and circuits in marine structures,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1607,carrying out modifications and rewiring of marine electrical circuits;modifying and rewiring electrical circuits in yachts and boats;modifying and rewiring marine electrical circuits,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1609,bending and forming marine pipe using hand methods;bending and forming marine pipe using bending machines;using hand methods to bend and form marine pipe;using bending machines to form marine pipe,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1610,assembling ferrous marine pipework by mechanical means;joining non-ferrous marine pipework;joining non-metallic marine pipework;joining ferrous marine pipework by mechanical means;assembling non-metallic marine pipework;assembling non-ferrous marine pipework,marine engineering suite 3;marine engineering;marine engineering suite 2,engineering,17
group 1611,installing marine pipework and components;assisting in the installation of marine pipework and components,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1612,preparing and testing marine pipework systems;assisting in the testing of marine pipework systems,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1613,joining marine materials by manual torch brazing and soldering;carrying out manual torch brazing and soldering of marine pipework;joining marine pipework by manual torch brazing and soldering;joining materials using manual torch brazing and soldering,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1614,marking off for the manufacture of marine steelwork components;marking off marine structural steelwork components,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1615,forming marine components using a power press;shaping marine steelwork using a power press,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1616,marking out for manufacture and assembly of marine wooden components;marking out for the manufacture of structural components for wooden yachts and boats;marking out for the manufacture of wooden furniture/outfitting components for yachts and boats;marking out for the manufacture and assembly of marine wooden components,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1621,marking out marine sheet metalwork;marking out for fabrication and assembly of marine sheet metalwork,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1622,cutting and shaping marine sheet metal using hand and machine tools;cutting sheet metal to shape using hand and machine tools,marine engineering suite 3;marine engineering suite 2,engineering,20
group 1623,welding materials using mechanised arc welding equipment;welding materials with mechanised arc welding equipment,marine engineering suite 3;marine engineering suite 2,engineering,20
group 1624,preparing loads for moving;setting up and preparing loads for moving,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1625,preparing for rigging activities;carrying out preparations for rigging activities,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1627,maintaining rigging and lifting equipment;carrying out maintenance on rigging and lifting equipment,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1629,preparing docks and slips for vessel operations;prepare docks and slips for the receiving of boats and yachts;assisting in the preparation of docks and slips for vessel operations,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1632,carrying out the installation of rigging and lifting equipment;installing rigging and lifting equipment,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1633,preparing marine material surfaces using hand and mechanical tools;preparing yacht and boat surfaces for coating/finishing using hand and;preparing yacht and boat surfaces for painting/finishing;carrying out patch preparation of material surfaces using hand and mechanical tools,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1635,applying marine coatings using spray methods;carrying out the application of marine coatings using spray methods;applying surface coatings to yachts and boats using spray methods;applying holding primer by spray methods,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1637,applying yacht and boat paints/coating materials manually;applying surface coatings manually to yachts and boats;applying marine coatings manually;applying yacht and boat paints/coatings manually;carrying out the manual application of marine coatings,marine engineering suite 3;marine engineering suite 2,engineering,17
group 1642,assisting in the installation of wooden furniture/outfitting units for yachts and boats;assisting in the installation of wooden furniture/outfitting units in yachts and boats,marine engineering suite 2,engineering,20
group 1646,installing marine navigational equipment and systems;installing marine communication equipment and systems,marine engineering suite 3,engineering,17
group 1647,"setting to work, testing and trialling marine electrical power generation and distribution equipment and systems;setting to work, testing and trialling marine electrical rotating machines and domestic equipment",marine engineering suite 3,engineering,17
group 1648,"setting to work, testing and trialling marine computer equipment and systems;setting to work, testing and trialling marine navigational equipment and systems",marine engineering suite 3,engineering,17
group 1650,"setting to work, testing and trialling marine lighting, alarm, detection and monitoring equipment and systems;setting to work, testing and trialling marine weapons equipment and systems",marine engineering suite 3,engineering,17
group 1651,"maintaining marine electrical rotating machines and domestic equipment;maintaining marine navigational equipment and systems;maintaining marine computer equipment and systems;maintaining marine lighting, alarm, detection and monitoring equipment and systems;maintaining electronic equipment in yachts and boats;maintaining marine electrical power generation and distribution equipment and systems;maintaining marine communication equipment and systems;maintaining marine sensor equipment and systems",marine engineering suite 3,engineering,17
group 1653,overhauling electrical marine rotating machines and domestic equipment;overhauling and repairing marine electrical rotating machines and domestic equipment,marine engineering suite 3,engineering,17
group 1654,siting and levelling for the assembly of marine structures;assembling sub-assemblies and components to produce major marine structural assemblies,marine engineering suite 3,engineering,17
group 1657,installing sponson assemblies onto the rigid inflatable boat (rib);installing skirting assemblies onto the hovercraft;installing marine wooden components;installing wooden furniture/outfitting units in yachts and boats;installing marine outfitting components and assemblies,marine engineering suite 3,engineering,17
group 1699,producing components using hand fitting techniques;making components using hand tools and fitting techniques,performing engineering operations suite 2;performing engineering operations suite 1,engineering,20
group 1700,producing mechanical assemblies;assembling mechanical components,performing engineering operations suite 2;performing engineering operations suite 1,engineering,20
group 1701,"preparing and using manual metal arc welding equipment;preparing and using semi-automatic mig, mag and flux cored arc welding equipment;using semi-automatic mig or mag welding equipment;using manual oxy-fuel gas welding equipment;using manual metal arc welding equipment;using manual tig welding equipment;preparing and using manual tig or plasma-arc welding equipment",performing engineering operations suite 2;performing engineering operations suite 1,engineering,20
group 1703,applying heat treatment to engineering materials;carrying out heat treatment of engineering materials,performing engineering operations suite 2;performing engineering operations suite 1,engineering,20
group 1704,preparing and using cnc milling machines;preparing and using cnc turning machines;preparing and using cnc machining centres,performing engineering operations suite 2,engineering,20
group 1705,fitting sub assemblies and components to public service vehicles;assembling structural sub assemblies to produce a public service vehicle,performing engineering operations suite 2,engineering,20
group 572,producing technical information for engineering activities,engineering technical support suite 3 2009,engineering,9
group 574,using and communicating technical information,performing engineering operations suite 2;performing engineering operations suite 1,engineering,19
group 575,working efficiently and effectively in engineering,performing engineering operations suite 2,engineering,2
group 819,carry out fault diagnosis on engineered systems within food and drink operations;carry out fault diagnosis on services and systems for food and drink operations,engineering maintenance in food manufacture,engineering,12
group 820,understand how to carry out fault diagnosis on engineered systems within food and drink operations;understand how to carry out fault diagnosis on services and systems for food and drink operations,engineering maintenance in food manufacture,engineering,12
group 822,understand how to assist in the installation of equipment to produce an engineered system in food and drink operations;understand how to assist in the installation of engineering services equipment used in food and drink operations,engineering maintenance in food manufacture,engineering,12
group 823,maintain fresh water distribution systems and equipment used in food and drink operations;maintain heating and ventilation systems used in food and drink operations;maintain air conditioning and ventilation systems used in food and drink operations,engineering maintenance in food manufacture,engineering,12
group 824,understand how to maintain heating and ventilation systems used in food and drink operations;understand how to maintain air conditioning and ventilation systems used in food and drink operations  ;understand how to maintain compressed air systems and equipment used in food and drink operations;understand how to maintain waste/foul water distribution systems and equipment used in food and drink operations;understand how to maintain fresh water distribution systems and equipment used in food and drink operations,engineering maintenance in food manufacture,engineering,12
group 826,understand how to carry out preventative planned maintenance on instrumentation and control equipment used in food and drink operations ;understand how to carry out preventative planned maintenance on services systems and equipment used in food and drink operations,engineering maintenance in food manufacture,engineering,12
group 827,carry out fault diagnosis on instrumentation and control equipment and circuits used in food and drink operations,engineering maintenance in food manufacture,engineering,12
group 938,service and repair braking systems on land-based equipment,land based engineering operations,engineering,4
group 939,service and repair wheeled and tracked steering systems on land-based equipment,land based engineering operations,engineering,4
group 942,service and repair pneumatic systems on land-based equipment,land based engineering operations,engineering,4
group 944,service and repair land-based air-conditioning/refrigeration systems,land based engineering operations,engineering,4
group 946,apply core land-based engineering principles: mechanical principles,land based engineering operations,engineering,4
