index,NOS Title,One_suite,supersuite,hierarchical
lanleo13.pdf,service and repair mechanical transmission assemblies on land-based equipment,land based engineering operations,engineering,6
lanleo14.pdf,service and repair braking systems on land-based equipment,land based engineering operations,engineering,52
lanleo15.pdf,service and repair wheeled and tracked steering systems on land-based equipment,land based engineering operations,engineering,6
lanleo16.pdf,service and repair wheels and tracks on land-based equipment,land based engineering operations,engineering,132
lanleo17.pdf,service and repair land-based cutting and mowing equipment,land based engineering operations,engineering,6
lanleo18.pdf,service and repair land-based harvesting and processing equipment,land based engineering operations,engineering,6
lanleo19.pdf,"service and repair land-based soil preparation, cultivation and plant establishment equipment",land based engineering operations,engineering,10
lanleo2.pdf,implement organisational procedures in land-based engineering,land based engineering operations,engineering,6
lanleo20.pdf,"service and repair land-based transport, handling and storage equipment",land based engineering operations,engineering,6
lanleo22.pdf,service and repair electrical systems on land-based equipment,land based engineering operations,engineering,40
lanleo23.pdf,service and repair electronic control and monitoring systems on land-based equipment,land based engineering operations,engineering,6
lanleo24.pdf,service and repair hydraulic systems on land-based equipment,land based engineering operations,engineering,6
lanleo25.pdf,service and repair pneumatic systems on land-based equipment,land based engineering operations,engineering,6
lanleo27.pdf,handle refrigerants,land based engineering operations,engineering,32
lanleo28.pdf,service and repair land-based air-conditioning/refrigeration systems,land based engineering operations,engineering,32
lanleo29.pdf,carry out the handover and installation of land-based equipment,land based engineering operations,engineering,29
lanleo3.pdf,deliver customer care in land-based engineering,land based engineering operations,engineering,18
lanleo30.pdf,inspect and test land-based machinery and equipment,land based engineering operations,engineering,6
lanleo32.pdf,service and repair land-based treatment application equipment,land based engineering operations,engineering,6
lanleo4.pdf,apply core land-based engineering principles: mechanical principles,land based engineering operations,engineering,8
lanleo5.pdf,apply core land-based engineering principles: tools and equipment,land based engineering operations,engineering,7
lanleo6.pdf,"apply core land-based engineering principles: material preparation, shaping and assembling",land based engineering operations,engineering,7
lanleo7.pdf,apply core land-based engineering principles: calculations,land based engineering operations,engineering,9
lanleo8.pdf,apply core land-based engineering principles: servicing and maintenance,land based engineering operations,engineering,34
lanleo9.pdf,apply core land-based engineering principles: thermal joining processes,land based engineering operations,engineering,57
lay-basic-flat-track-sksg4.pdf,lay basic flat track,grips and crane technicians,engineering,132
lay-complex-track-sksg5.pdf,lay complex track,grips and crane technicians,engineering,132
locate-and-avoid-supply-apparatus-for-utilities-network-construction-eusmunc6.pdf,locate and avoid supply apparatus for utilities network construction,multi utility network construction,engineering,82
maintain-a-safe-and-secure-working-environment-in-utilities-network-construction-eusmunc10.pdf,maintain a safe and secure working environment in utilities network construction,multi utility network construction,engineering,84
maintain-plant-and-equipment-in-food-and-drink-operations-impem105.pdf,maintain plant and equipment in food and drink operations,engineering maintenance in food manufacture,engineering,34
manage-commissioning-and-handover-of-plant-and-equipment-in-food-manufacture-impem101.pdf,manage commissioning and handover of plant and equipment in food manufacture,engineering maintenance in food manufacture,engineering,125
monitor-and-maintain-the-quality-of-treatment-process-outputs-eustpc06 .pdf,monitor and maintain the quality of treatment process outputs,treatment processing and control in the water industry,engineering,34
monitor-and-maintain-treatment-processing-plant-and-equipment-at-optimum-performance-eustpc01.pdf,monitor and maintain treatment processing plant and equipment at optimum performance,treatment processing and control in the water industry,engineering,34
obtain-and-return-grip-equipment-sksg2.pdf,obtain and return grip equipment,grips and crane technicians,engineering,75
operate-powered-tools--equipment-and-small-mobile-plant-for-utilities-network-construction-eusmunc9.pdf,"operate powered tools, equipment and small mobile plant for utilities network construction",multi utility network construction,engineering,83
organise-maintenance-of-treatment-processing-plant-and-equipment--eustpc04 .pdf,organise maintenance of treatment processing plant and equipment ,treatment processing and control in the water industry,engineering,34
overhaul-and-repair-engines-on-land-based-equipment-lanleo31.pdf,overhaul and repair engines on land-based equipment,land based engineering operations,engineering,26
plan-utility-network-construction-operations-eusmunc1.pdf,plan utility network construction operations,multi utility network construction,engineering,122
pplbacem01.pdf,contribute to safe working practices in bus/coach engineering and maintenance,bus and coach engineering and maintenance,engineering,127
pplbacem02.pdf,achieve effective working relationships with colleagues in bus/coach engineering and maintenance,bus and coach engineering and maintenance,engineering,116
pplbacem03.pdf,use hand tools and equipment in bus/coach engineering and maintenance,bus and coach engineering and maintenance,engineering,127
pplbacem04.pdf,carry out basic vehicle repairs in bus/coach engineering and maintenance,bus and coach engineering and maintenance,engineering,127
pplbacem05.pdf,carry out basic vehicle checks and servicing in bus/coach engineering and maintenance,bus and coach engineering and maintenance,engineering,127
pplbacem06.pdf,carry out bus/coach servicing,bus and coach engineering and maintenance,engineering,127
pplbacem07.pdf,rectify mechanical faults in bus/coach systems and components,bus and coach engineering and maintenance,engineering,127
pplbacem08.pdf,rectify electrical faults in bus/coach systems and components,bus and coach engineering and maintenance,engineering,127
pplbacem09.pdf,rectify body damage on bus/coach vehicle body components,bus and coach engineering and maintenance,engineering,127
pplbacem10.pdf,identify and locate mechanical faults in bus/coach systems and components,bus and coach engineering and maintenance,engineering,20
pplbacem11.pdf,identify and locate electrical faults in bus/coach systems and components,bus and coach engineering and maintenance,engineering,20
pplbacem12.pdf,identify bus/coach body damage and recommend suitable repair techniques,bus and coach engineering and maintenance,engineering,127
pplbacem13.pdf,complete routine assembly of bus/coach body components,bus and coach engineering and maintenance,engineering,127
pplbacem14.pdf,prepare and treat surfaces and apply paint coats to bus/coach body panels and components,bus and coach engineering and maintenance,engineering,65
pplbacem15.pdf,provide roadside assistance for broken down buses/coaches,bus and coach engineering and maintenance,engineering,127
pplbacem16.pdf,drive the bus/coach for testing and vehicle recovery,bus and coach engineering and maintenance,engineering,127
pplbacem17.pdf,complete thermal joining of bus/coach components,bus and coach engineering and maintenance,engineering,57
pplbacem18.pdf,conduct inspections of buses/coaches,bus and coach engineering and maintenance,engineering,55
pplbacem19.pdf,carry out scheduled mechanical maintenance on buses/coaches,bus and coach engineering and maintenance,engineering,34
pplbacem20.pdf,carry out scheduled electrical maintenance on buses/coaches,bus and coach engineering and maintenance,engineering,34
pplbacem21.pdf,carry out scheduled body maintenance on buses / coaches,bus and coach engineering and maintenance,engineering,34
pplbacem22.pdf,diagnose mechanical faults in bus/coach systems and components,bus and coach engineering and maintenance,engineering,20
pplbacem23.pdf,diagnose electrical faults in bus/coach systems and components,bus and coach engineering and maintenance,engineering,20
pplbacem24.pdf,assess body damage to buses/coaches,bus and coach engineering and maintenance,engineering,127
pplbacem26.pdf,repair electrical faults in bus/coach systems and components,bus and coach engineering and maintenance,engineering,127
pplbacem27.pdf,repair damage to bus/coach body components,bus and coach engineering and maintenance,engineering,127
pplbacem28.pdf,set out and assemble bus/coach body components,bus and coach engineering and maintenance,engineering,127
pplbacem29.pdf,recondition mechanical components in buses/coaches,bus and coach engineering and maintenance,engineering,127
pplbacem31.pdf,install ancillary systems and components in buses/coaches,bus and coach engineering and maintenance,engineering,51
pplbacem32.pdf,recondition electrical components in buses/coaches,bus and coach engineering and maintenance,engineering,20
pplbacem33.pdf,repair mechanical/electrical faults in ancillary systems and components in buses/coaches,bus and coach engineering and maintenance,engineering,127
pplbacem34.pdf,establish customer technical requirements for buses/coaches,bus and coach engineering and maintenance,engineering,18
pplbacem35.pdf,improve the service provided to customers of buses/coaches,bus and coach engineering and maintenance,engineering,18
pplbacem36.pdf,carry out roadside recovery of buses/coaches,bus and coach engineering and maintenance,engineering,127
pplbacem37.pdf,plan and organise work of self and others,bus and coach engineering and maintenance,engineering,122
pplbacem38.pdf,support learners by coaching in the workplace,bus and coach engineering and maintenance,engineering,115
pplbacem39.pdf,support learners by mentoring in the workplace,bus and coach engineering and maintenance,engineering,115
pplbacem40.pdf,operate an it system in a bus/coach engineering and maintenance environment,bus and coach engineering and maintenance,engineering,127
pplbacem41.pdf,"evaluate and develop your own knowledge, understanding and skills in the bus/coach engineering and maintenance environment",bus and coach engineering and maintenance,engineering,117
pplrec01  prepare to undertake duties.pdf,prepare to undertake duties in the rail engineering industry,rail engineering,engineering,87
pplrec02  contribute to the security of the work environment in the rail industry.pdf,contribute to the security of the work environment in the rail industry,rail engineering,engineering,78
pplrec03  obtain and communicate information in the rail engineering industry.pdf,unit 3 – obtain and communicate information in the rail engineering industry,rail engineering,engineering,128
pplrec04  maintain effective working relationships with colleagues in the rail engineering industry.pdf,maintain effective working relationships with colleagues in the rail engineering industry,rail engineering,engineering,116
pplrec05  maintain and develop your knowledge understanding and skills in the rail engineering industry.pdf,"maintain and develop your knowledge, understanding and skills in the rail engineering industry",rail engineering,engineering,117
pplrec06  plan for further professional development in the rail engineering industry.pdf,plan for further professional development in the rail engineering industry,rail engineering,engineering,117
pplrec07  working in a rail engineering environment.pdf,working in a rail engineering environment,rail engineering,engineering,128
pplrec08  support learners by mentoring  in the rail engineering workplace.pdf,support learners by mentoring in the rail engineering workplace,rail engineering,engineering,115
pplrec09  support learners by coaching in the rail engineering workplace.pdf,support learners by coaching in the rail engineering workplace,rail engineering,engineering,115
pplrec10  contribute to safe working practices in the rail engineering industry.pdf,contribute to safe working practices in the rail engineering industry,rail engineering,engineering,127
pplreep01  carry out maintenance on electrification and plant equipment and components.pdf,carry out maintenance on electrification and plant equipment and components,rail engineering,engineering,128
pplreep02  carry out maintenance on electrification and plant assets.pdf,carry out maintenance on electrification and plant assets,rail engineering,engineering,128
pplreep03  establish the operational condition of electrification and plant assets.pdf,establish the operational condition of electrification and plant assets,rail engineering,engineering,128
pplreep04  assist in preventative and corrective maintenance of traction cabling systems.pdf,assist in preventative and corrective maintenance of traction cabling systems,rail engineering,engineering,128
pplreep05  carry out preventative and corrective maintenance of traction cabling systems.pdf,carry out preventative and corrective maintenance of traction cabling systems ,rail engineering,engineering,128
pplreep06  carry out installation of electrification and plant equipment and components.pdf,carry out installation of electrification and plant equipment and components,rail engineering,engineering,128
pplreep07  carry out installation of electrification and plant assets.pdf,carry out installation of electrification and plant assets,rail engineering,engineering,128
pplreep08  plan electrification and plant engineering activities.pdf,plan electrification and plant engineering activities,rail engineering,engineering,128
pplreep09  transfer responsibility of electrification and plant equipment and components.pdf,transfer responsibility of electrification and plant equipment and components,rail engineering,engineering,128
pplreep10  assist in preparing resources for electrification and plant engineering activities.pdf,assist in preparing resources for electrification and plant engineering activities,rail engineering,engineering,124
pplreep11  allocate and monitor resources for electrification and plant engineering activities.pdf,allocate and monitor resources for electrification and plant engineering activities,rail engineering,engineering,124
pplreep12  restore the contact systems to operational condition in the rail engineering industry.pdf,restore the contact systems to operational condition in the rail engineering industry ,rail engineering,engineering,128
pplreep13  carry out technical assessment of electrification and plant.pdf,carry out technical assessment of electrification and plant,rail engineering,engineering,128
pplreep14.pdf,manually switch the electrical supply to contact systems to meet defined requirements in the rail engineering industry,rail engineering,engineering,128
pplreep15  isolate and earth contact systems to meet defined isolation requirements in the rail engineering industry.pdf,isolate and earth contact systems to meet defined isolation requirements in the rail engineering industry,rail engineering,engineering,128
pplres01  establish information for signal engineering maintenance and or faultfinding.pdf,establish information for signal engineering maintenance and/or fault finding,rail engineering,engineering,128
pplres02  establish information for signal engineering installation.pdf,establish information for signal engineering installation,rail engineering,engineering,128
pplres03  establish information for signal engineering testing.pdf,establish information for signal engineering testing,rail engineering,engineering,128
pplres04  plan signal maintenance testing activities.pdf,plan signal maintenance testing activities,rail engineering,engineering,128
pplres05  determine requirements for safe access to work locations for signal engineering.pdf,determine requirements for safe access to work locations for signal engineering,rail engineering,engineering,128
pplres06  allocate and monitor resources for signal engineering activities.pdf,allocate and monitor resources for signal engineering activities,rail engineering,engineering,124
pplres07  reinstate the work area after signal engineering activities.pdf,reinstate the work area after signal engineering activities,rail engineering,engineering,128
pplres08  assist in the installation of signalling equipment.pdf,assist in the installation of signalling equipment,rail engineering,engineering,51
pplres09  carry out installation of signalling assets.pdf,carry out installation of signalling assets,rail engineering,engineering,51
pplres10  assist in planned maintenance of signalling equipment.pdf,assist in planned maintenance of signalling equipment,rail engineering,engineering,128
pplres11  carry out planned maintenance of signalling assets.pdf,carry out planned maintenance of signalling assets,rail engineering,engineering,128
pplres12  adjust signalling components and equipment to meet operational requirements.pdf,adjust signalling components and equipment to meet operational requirements,rail engineering,engineering,128
pplres13  assist in the removal of signalling equipment.pdf,assist in the removal of signalling equipment,rail engineering,engineering,128
pplres14  carry out removal of components from signalling assets.pdf,carry out removal of components from signalling assets,rail engineering,engineering,128
pplres15  assist in the replacement of signalling equipment.pdf,assist in the replacement of signalling equipment,rail engineering,engineering,128
pplres16  carry out the replacement of components from signalling assets.pdf,carry out replacement of components from signalling assets,rail engineering,engineering,128
pplres17  assist in establishing compliance with specifications for signalling equipment.pdf,assist with establishing compliance with specifications for signalling equipment,rail engineering,engineering,128
pplres18  establish compliance with specifications for signalling assets.pdf,establish compliance with specifications for signalling assets,rail engineering,engineering,128
pplres19  conduct specified testing of signalling systems.pdf,conduct functional testing of newly installed signalling systems,rail engineering,engineering,128
pplres20  conduct maintenance testing of signalling assets.pdf,conduct maintenance testing of signalling assets,rail engineering,engineering,128
pplres21  conduct specific testing of signalling electronic equipment.pdf,conduct specific testing of signalling electronic equipment,rail engineering,engineering,128
pplres22  diagnose faults in signalling assets.pdf,diagnose faults in signalling assets,rail engineering,engineering,20
pplres23  transfer responsibility of signalling assets.pdf,transfer responsibility of signalling assets,rail engineering,engineering,128
pplres24  contribute to technical leadership of signal engineering activities.pdf,contribute to technical leadership of signal engineering activities,rail engineering,engineering,128
pplres25  organise local signal engineering activities.pdf,organise local signal engineering activities,rail engineering,engineering,128
pplret01  establish information for telecoms engineering maintenance and or faultfinding.pdf,establish information for telecoms engineering maintenance and/or fault finding,rail engineering,engineering,128
pplret02  establish information for telecoms engineering installation.pdf,establish information for telecoms engineering installation,rail engineering,engineering,128
pplret03  establish information for telecoms engineering testing.pdf,establish information for telecoms engineering testing,rail engineering,engineering,128
pplret04  plan telecoms maintenance testing activities.pdf,plan telecoms maintenance testing activities,rail engineering,engineering,128
pplret05  determine requirements for the safe access to work locations for telecoms engineering.pdf,determine requirements for the safe access to work locations for telecoms engineering,rail engineering,engineering,128
pplret06  allocate and monitor resources for telecoms engineering activities.pdf,allocate and monitor resources for telecoms engineering activities,rail engineering,engineering,124
pplret07  reinstate the work area after telecoms engineering activities.pdf,reinstate the work area after telecoms engineering activities,rail engineering,engineering,128
pplret08  assist in the installation of telecoms equipment.pdf,assist in the installation of telecoms equipment,rail engineering,engineering,51
pplret09  carry out installation of telecoms assets.pdf,carry out installation of telecoms assets,rail engineering,engineering,51
pplret10  assist in planned maintenance of telecoms equipment.pdf,assist in planned maintenance of telecoms equipment,rail engineering,engineering,128
pplret11  carry out planned maintenance of telecoms assets.pdf,carry out planned maintenance of telecoms assets,rail engineering,engineering,128
pplret12  adjust telecoms components and equipment to meet operational requirements.pdf,adjust telecoms components and equipment to meet operational requirements,rail engineering,engineering,128
pplret13  assist in the removal of telecoms equipment.pdf,assist in the removal of telecoms equipment,rail engineering,engineering,128
pplret14  carry out removal of components from telecoms assets.pdf,carry out removal of components from telecoms assets,rail engineering,engineering,128
pplret15  assist in the replacement of telecoms equipment.pdf,assist in the replacement of telecoms equipment,rail engineering,engineering,128
pplret16  carry out replacement of  components from telecoms assets.pdf,carry out replacement of components from telecoms assets,rail engineering,engineering,128
pplret17  assist with tests and checks of telecoms equipment.pdf,assist with tests and checks of telecoms equipment,rail engineering,engineering,128
pplret18  establish compliance with specifications for maintainedtelecoms assets.pdf,establish compliance with specifications for maintained telecoms assets,rail engineering,engineering,128
pplret19  establish compliance with specifications for newly installed telecoms assets.pdf,establish compliance with specifications for newly installed telecoms assets,rail engineering,engineering,128
pplret20  conduct specified testing of telecoms systems.pdf,conduct specified testing of telecoms systems,rail engineering,engineering,128
pplret21  diagnose faults in telecoms assets.pdf,diagnose faults in telecoms assets,rail engineering,engineering,20
pplret22  transfer responsibility of telecoms assets.pdf,transfer responsibility of telecoms assets,rail engineering,engineering,128
pplret23  contribute to technical leadership of telecoms engineering activities.pdf,contribute to technical leadership of telecoms engineering activities,rail engineering,engineering,128
pplret24  organise local telecoms engineering activities.pdf,organise local telecoms engineering activities,rail engineering,engineering,128
pplretrs01  identify and deal with defects and discrepancies in trs.pdf,identify and deal with defects and discrepancies in traction and rolling stock,rail engineering,engineering,129
pplretrs02  carry out routine adjustments to traction and rolling stock.pdf,carry out routine adjustments to traction and rolling stock,rail engineering,engineering,129
pplretrs03  carry out checks and tests to confirm that traction and rolling stock assets.pdf,carry out checks and tests to confirm that traction and rolling stock assets comply with operational specifications,rail engineering,engineering,129
pplretrs04  carry out planned maintenance of trs assets.pdf,carry out planned maintenance of trs assets,rail engineering,engineering,128
pplretrs05  undertake the removal and replacement of trs components.pdf,undertake the removal and replacement of traction and rolling stock components,rail engineering,engineering,129
pplretrs06  prepare and move trs assets components and equipment.pdf,"prepare and move traction and rolling stock assets, components and equipment",rail engineering,engineering,139
pplretrs07  modify tsr components using tools.pdf,modify traction and rolling stock components using tools,rail engineering,engineering,129
pplretrs08  overhaul trs components.pdf,overhaul traction and rolling stock components,rail engineering,engineering,129
pplretrs09  identify and assess defects and discrepancies in trs assets.pdf,identify and assess defects and discrepancies in traction and rolling stock assets,rail engineering,engineering,129
pplretrs10  establish compliance with trs specifications.pdf,establish compliance with traction and rolling stock specifications,rail engineering,engineering,129
pplretrs11  diagnose faults in trs assets.pdf,diagnose faults in traction and rolling stock assets,rail engineering,engineering,129
pplretrs12  plan trs engineering activities.pdf,plan traction and rolling stock engineering activities,rail engineering,engineering,129
pplretrs13  allocate and supervise trs engineering resources.pdf,allocate and supervise traction and rolling stock resources,rail engineering,engineering,124
pplretrs14  supervise the movement of traction and rolling stock assets components and equipment.pdf,"supervise the movement of traction and rolling stock assets, components and equipment",rail engineering,engineering,139
pplretrs15  diagnose faults in ancillary systems in trs.pdf,diagnose faults in ancillary systems in trs,rail engineering,engineering,129
pplretrs16  install and test trs assets and components.pdf,install and test traction and rolling stock assets and components,rail engineering,engineering,129
pplretrs17  accept and return responsibility for the control of trs assets.pdf,"accept, and return, responsibility for the control of traction and rolling stock assets",rail engineering,engineering,129
pplretrs18  provide operational support to users of trs.pdf,provide operational support to users of traction and rolling stock assets,rail engineering,engineering,129
programme--deploy-and-collect-data-from-data-logging-equipment-eusldc3.pdf,"programme, deploy and collect data from data-logging equipment",leakage detection and control,engineering,62
prost01.pdf,prepare the structure for photovoltaic/solar thermal panel installation - existing structure,solar thermal photovoltaic panel installation and surveying,engineering,51
prost02.pdf,fix solar thermal/photovoltaic panels onto a roof structure ,solar thermal photovoltaic panel installation and surveying,engineering,51
prost03.pdf,fix solar thermal/photovoltaic panels into a roof structure ,solar thermal photovoltaic panel installation and surveying,engineering,51
prost04.pdf,fix solar thermal/photovoltaic panels onto a non-roof structure,solar thermal photovoltaic panel installation and surveying,engineering,51
prost05.pdf,solar thermal/photovoltaic panels post installation activities ,solar thermal photovoltaic panel installation and surveying,engineering,49
prost06.pdf,identify solar thermal/photovoltaic installation requirements,solar thermal photovoltaic panel installation and surveying,engineering,49
prost07.pdf,produce specifications for solar thermal/photovoltaic installations,solar thermal photovoltaic panel installation and surveying,engineering,49
receive--store-and-handle-processing-chemicals--reagents-and-other-consumables-eustpc05.pdf,"receive, store and handle processing chemicals, reagents and other consumables",treatment processing and control in the water industry,engineering,113
receive-and-store-sludge-for-processing-eustpc02.pdf,receive and store sludge for processing,treatment processing and control in the water industry,engineering,114
reinstate-excavations-and-surfaces-during-utilities-network-construction-operations-eusmunc8.pdf,reinstate excavations and surfaces during utilities network construction operations,multi utility network construction,engineering,82
rig-camera-cranes-and-jib-arms-sksg7.pdf,rig camera cranes and jib arms,grips and crane technicians,engineering,133
rig-camera-dollies-sksg6.pdf,rig camera dollies,grips and crane technicians,engineering,134
rig-car-mounts-in-or-on-vehicles-sksg9.pdf,rig car mounts in or on vehicles,grips and crane technicians,engineering,134
rig-remote-heads-and-systems-sksg8.pdf,rig remote heads and systems,grips and crane technicians,engineering,134
rig-static-mounts-for-productions-sksg3.pdf,rig static mounts for productions,grips and crane technicians,engineering,134
rig-tracking--cars-and-trailers-sksg10.pdf,rig tracking  cars and trailers,grips and crane technicians,engineering,52
semae3004.pdf,reinstating the work area on completion of activities,aeronautical engineering suite 3,engineering,24
semae3005.pdf,marking out composite and/or metallic aircraft components,aeronautical engineering suite 3,engineering,59
semae3006.pdf,cutting and shaping aircraft components,aeronautical engineering suite 3,engineering,61
semae3007.pdf,bending and forming aircraft components,aeronautical engineering suite 3,engineering,63
semae3008.pdf,installing aircraft mechanical fasteners into composite and/or metallic components,aeronautical engineering suite 3,engineering,45
semae3009.pdf,producing aircraft detail assemblies,aeronautical engineering suite 3,engineering,46
semae3010.pdf,producing composite and/or metallic aircraft sub-assemblies,aeronautical engineering suite 3,engineering,46
semae3011.pdf,producing composite and/or metallic aircraft major assemblies,aeronautical engineering suite 3,engineering,46
semae3012.pdf,installing aircraft mechanical controls,aeronautical engineering suite 3,engineering,51
semae3013.pdf,repairing airframes and structures,aeronautical engineering suite 3,engineering,68
semae3014.pdf,modifying airframes,aeronautical engineering suite 3,engineering,38
semae3015.pdf,modifying aircraft mechanical systems,aeronautical engineering suite 3,engineering,38
semae3016.pdf,carrying out routine servicing of aircraft,aeronautical engineering suite 3,engineering,24
semae3017.pdf,installing aircraft domestic equipment,aeronautical engineering suite 3,engineering,51
semae3018.pdf,installing aircraft lockers and storage units,aeronautical engineering suite 3,engineering,51
semae3019.pdf,installing aircraft interior panels and soft furnishings,aeronautical engineering suite 3,engineering,51
semae3020.pdf,installing aircraft seating and furniture,aeronautical engineering suite 3,engineering,51
semae3021.pdf,cutting and shaping soft furnishing materials,aeronautical engineering suite 3,engineering,61
semae3023.pdf,moulding acrylic aircraft components,aeronautical engineering suite 3,engineering,69
semae3026.pdf,producing aircraft composite assemblies,aeronautical engineering suite 3,engineering,46
semae3027.pdf,vacuum forming aircraft components,aeronautical engineering suite 3,engineering,23
semae3028.pdf,producing aircraft components by plastic injection moulding,aeronautical engineering suite 3,engineering,69
semae3030.pdf,assembling aircraft transparencies,aeronautical engineering suite 3,engineering,46
semae3031.pdf,producing aircraft engine compressor assemblies,aeronautical engineering suite 3,engineering,46
semae3032.pdf,producing aircraft engine combustion assemblies,aeronautical engineering suite 3,engineering,46
semae3033.pdf,producing aircraft engine turbine assemblies,aeronautical engineering suite 3,engineering,46
semae3034.pdf,producing aircraft engine gearbox assemblies,aeronautical engineering suite 3,engineering,46
semae3035.pdf,producing aircraft piston engine assemblies,aeronautical engineering suite 3,engineering,46
semae3036.pdf,producing aircraft engine major assemblies,aeronautical engineering suite 3,engineering,46
semae3037.pdf,dressing aircraft engines,aeronautical engineering suite 3,engineering,46
semae3039.pdf,drilling and finishing holes in composite and/or metallic aircraft structures or components,aeronautical engineering suite 3,engineering,60
semae3041.pdf,installing aircraft hydraulic systems,aeronautical engineering suite 3,engineering,51
semae3042.pdf,installing aircraft pneumatic systems,aeronautical engineering suite 3,engineering,51
semae3043.pdf,installing aircraft de-icing systems,aeronautical engineering suite 3,engineering,51
semae3044.pdf,installing aircraft fuel systems,aeronautical engineering suite 3,engineering,51
semae3045.pdf,installing aircraft environmental systems,aeronautical engineering suite 3,engineering,51
semae3046.pdf,installing flying control surfaces and systems,aeronautical engineering suite 3,engineering,51
semae3047.pdf,installing aircraft armament systems,aeronautical engineering suite 3,engineering,24
semae3048.pdf,installing aircraft assisted escape mechanisms,aeronautical engineering suite 3,engineering,24
semae3049.pdf,installing aircraft main engines,aeronautical engineering suite 3,engineering,51
semae3050.pdf,installing aircraft auxiliary engines,aeronautical engineering suite 3,engineering,51
semae3051.pdf,installing aircraft power transmission systems,aeronautical engineering suite 3,engineering,51
semae3052.pdf,testing installed aircraft engines,aeronautical engineering suite 3,engineering,24
semae3053.pdf,testing aircraft power transmission systems,aeronautical engineering suite 3,engineering,24
semae3054.pdf,testing aircraft hydraulic systems,aeronautical engineering suite 3,engineering,24
semae3055.pdf,testing aircraft pneumatic systems,aeronautical engineering suite 3,engineering,24
semae3056.pdf,testing aircraft environmental systems,aeronautical engineering suite 3,engineering,24
semae3057.pdf,testing aircraft de-icing systems,aeronautical engineering suite 3,engineering,24
semae3058.pdf,testing aircraft fuel systems,aeronautical engineering suite 3,engineering,24
semae3059.pdf,testing aircraft flying control surfaces and systems,aeronautical engineering suite 3,engineering,24
semae3060.pdf,testing aircraft armament systems,aeronautical engineering suite 3,engineering,24
semae3061.pdf,testing aircraft assisted escape systems,aeronautical engineering suite 3,engineering,24
semae3062.pdf,installing aircraft cableforms/looms,aeronautical engineering suite 3,engineering,40
semae3063.pdf,installing aircraft instrument panels and meters,aeronautical engineering suite 3,engineering,51
semae3064.pdf,installing aircraft visual display units and computer systems,aeronautical engineering suite 3,engineering,51
semae3065.pdf,installing aircraft engine control units,aeronautical engineering suite 3,engineering,51
semae3066.pdf,installing aircraft power supplies,aeronautical engineering suite 3,engineering,51
semae3067.pdf,installing aircraft communication systems,aeronautical engineering suite 3,engineering,51
semae3068.pdf,installing aircraft flight guidance and control systems,aeronautical engineering suite 3,engineering,51
semae3069.pdf,installing aircraft navigational systems,aeronautical engineering suite 3,engineering,51
semae3070.pdf,installing aircraft radar systems,aeronautical engineering suite 3,engineering,24
semae3071.pdf,installing aircraft countermeasure systems,aeronautical engineering suite 3,engineering,51
semae3072.pdf,installing aircraft electro-optical and infrared systems,aeronautical engineering suite 3,engineering,51
semae3073.pdf,installing aircraft instrumentation systems,aeronautical engineering suite 3,engineering,51
semae3074.pdf,modifying aircraft electrical systems,aeronautical engineering suite 3,engineering,38
semae3075.pdf,modifying aircraft avionics systems,aeronautical engineering suite 3,engineering,38
semae3076.pdf,testing aircraft cableforms/looms,aeronautical engineering suite 3,engineering,40
semae3077.pdf,testing aircraft visual display units and computer systems,aeronautical engineering suite 3,engineering,24
semae3078.pdf,testing aircraft engine control units,aeronautical engineering suite 3,engineering,24
semae3079.pdf,testing aircraft communication systems,aeronautical engineering suite 3,engineering,24
semae3080.pdf,testing aircraft flight guidance and control systems,aeronautical engineering suite 3,engineering,24
semae3081.pdf,testing aircraft navigational systems,aeronautical engineering suite 3,engineering,24
semae3082.pdf,testing aircraft radar systems,aeronautical engineering suite 3,engineering,24
semae3083.pdf,testing aircraft countermeasure systems,aeronautical engineering suite 3,engineering,24
semae3084.pdf,test aircraft electro-optical and infrared systems,aeronautical engineering suite 3,engineering,24
semae3085.pdf,testing aircraft instrumentation systems,aeronautical engineering suite 3,engineering,24
semae3086.pdf,producing aircraft wiring layouts and routeings,aeronautical engineering suite 3,engineering,40
semae3087.pdf,"producing aircraft electrical sub-assemblies, cableforms and looms",aeronautical engineering suite 3,engineering,40
semae3088.pdf,modifying aircraft cableforms and looms,aeronautical engineering suite 3,engineering,40
semae3089.pdf,applying aircraft paint finishes by hand,aeronautical engineering suite 3,engineering,67
semae3090.pdf,applying aircraft paint finishes by spray guns,aeronautical engineering suite 3,engineering,67
semae3091.pdf,"applying transfers, decals and livery to aircraft",aeronautical engineering suite 3,engineering,67
semae3092.pdf,stripping and removing aircraft finishes,aeronautical engineering suite 3,engineering,67
semae3093.pdf,applying finishes to aircraft composite mouldings,aeronautical engineering suite 3,engineering,67
semae3094.pdf,carrying out maintenance of aircrew protective helmets and electrical headsets,aeronautical engineering suite 3,engineering,35
semae3095.pdf,carrying out maintenance of aircrew protective clothing,aeronautical engineering suite 3,engineering,35
semae3096.pdf,"carrying out maintenance of aircrew nuclear, biological and chemical (nbc) respirators and equipment",aeronautical engineering suite 3,engineering,35
semae3097.pdf,carrying out maintenance of aircrew life preserver equipment,aeronautical engineering suite 3,engineering,35
semae3098.pdf,carrying out maintenance of aircrew inertia reels and restraint harnesses,aeronautical engineering suite 3,engineering,35
